SPOT_LABEL	CH1_NBC_INT	CH1_SPOT_AREA	CH1_SPOT_BKGD	CH2_NBC_INT	CH2_SPOT_AREA	CH2_SPOT_BKGD
8319	17.112	10700	0.137	15.304	10700	1.883
8320	0.193	8000	0.114	2.225	8000	1.905
8321	0.552	10000	0.113	2.511	10000	1.899
8322	0.153	7300	0.12	1.92	7300	1.8
8323	0.175	8700	0.143	1.875	8700	1.814
8324	0.158	8000	0.14	1.851	8000	1.835
8325	0.148	6500	0.154	1.89	6500	1.917
8326	0.15	8200	0.169	1.886	8200	1.917
8327	0.165	7500	0.16	1.828	7500	1.837
8328	0.188	4100	0.137	1.837	4100	1.801
8329	0.166	2800	0.126	1.845	2800	1.825
8330	0.147	6100	0.146	1.845	6100	1.87
8331	0.957	10400	0.113	3.402	10400	1.855
8332	0.519	10200	0.115	3.051	10200	1.911
8333	0.485	10100	0.133	3.336	10100	1.896
8334	0.142	10400	0.146	2.9	10400	1.854
8335	1.207	9900	0.126	3.466	9900	1.831
8336	0.142	10000	0.091	2.599	10000	1.854
8337	0.241	10000	0.091	2.766	10000	1.893
8338	0.151	9400	0.106	2.922	9400	1.819
8339	1.657	10400	0.108	4.111	10400	1.724
8340	0.149	9800	0.103	2.886	9800	1.836
8341	0.261	10100	0.131	3.088	10100	1.842
8342	0.17	10400	0.14	3.232	10400	1.772
8343	0.155	9700	0.117	2.732	9700	1.773
8344	4.901	10300	0.124	7.439	10300	1.851
8345	0.227	10500	0.138	3.037	10500	1.82
8346	0.902	10100	0.116	3.496	10100	1.784
8347	1.004	9700	0.129	3.486	9700	1.841
8348	0.771	9400	0.124	3.21	9400	1.883
8349	0.166	8800	0.108	2.592	8800	1.878
8350	1.981	10000	0.106	4.818	10000	1.823
8351	0.966	9500	0.128	3.349	9500	1.814
8352	0.143	10200	0.118	2.991	10200	1.881
8353	0.739	9500	0.117	2.945	9500	1.803
8354	0.135	7900	0.104	2.486	7900	1.831
8355	0.167	8600	0.097	2.266	8600	1.871
8356	0.141	8300	0.114	2.095	8300	1.731
8357	0.171	8000	0.09	2.38	8000	1.833
8358	0.534	10000	0.09	3.014	10000	1.924
8359	0.878	6000	0.101	3.2	6000	1.874
8360	0.162	8700	0.117	2.337	8700	1.824
8361	0.417	6900	0.124	2.514	6900	1.815
8362	2.935	8800	0.113	4.889	8800	1.83
8363	0.633	9300	0.107	3.217	9300	1.874
8364	0.18	8700	0.119	2.147	8700	1.904
8365	0.151	8100	0.144	2.667	8100	1.86
8366	70.576	10500	0.187	68.276	10500	1.833
8367	0.238	7300	0.151	2.678	7300	1.899
8368	0.467	9800	0.132	3.066	9800	1.95
8369	0.384	9300	0.129	2.842	9300	1.94
8370	0.185	9200	0.115	3.061	9200	1.95
8371	0.142	8100	0.149	2.716	8100	1.95
8372	1.342	9600	0.149	3.974	9600	1.848
8373	0.324	9000	0.132	3.334	9000	1.801
8374	1.565	9500	0.143	4.048	9500	1.753
8375	0.149	8500	0.152	2.705	8500	1.785
8376	0.152	9400	0.145	3.002	9400	1.797
8377	0.185	9000	0.108	2.658	9000	1.742
8378	0.233	9600	0.117	3.089	9600	1.761
8379	3.852	9500	0.13	5.916	9500	1.832
8380	0.146	8700	0.121	2.497	8700	1.873
8381	0.135	8000	0.121	2.39	8000	1.865
8382	0.142	8800	0.126	2.354	8800	1.85
8383	0.797	9900	0.129	3.372	9900	1.787
8384	0.277	9100	0.127	2.787	9100	1.831
8385	0.92	9700	0.119	3.03	9700	1.854
8386	0.292	6900	0.111	2.389	6900	1.831
8387	0.289	8600	0.109	2.33	8600	1.816
8388	0.27	7700	0.126	2.54	7700	1.783
8389	0.232	5200	0.153	2.307	5200	1.844
8390	8.727	10300	0.14	10.178	10300	1.844
8391	0.169	8600	0.127	2.419	8600	1.767
8392	0.138	8400	0.124	2.496	8400	1.767
8393	1.088	10100	0.133	3.387	10100	1.838
8394	0.837	9700	0.132	3.369	9700	1.825
8395	3.678	10300	0.131	6.108	10300	1.784
8396	0.157	9600	0.132	2.649	9600	1.836
8397	0.194	9000	0.104	2.733	9000	1.878
8398	0.512	9400	0.104	3	9400	1.87
8399	0.795	10200	0.107	3.199	10200	1.821
8400	0.558	9800	0.113	3.314	9800	1.775
8401	0.359	10300	0.12	3.435	10300	1.767
8402	1.802	10700	0.139	4.395	10700	1.813
8403	0.148	9600	0.134	2.602	9600	1.853
8404	0.138	10700	0.115	2.718	10700	1.865
8405	0.173	10200	0.115	2.786	10200	1.815
8406	0.393	10600	0.104	3.113	10600	1.813
8407	0.531	10600	0.095	2.892	10600	1.858
8408	0.159	10600	0.095	3.053	10600	1.837
8409	0.685	10300	0.117	3.392	10300	1.788
8410	0.141	10300	0.113	2.684	10300	1.791
8411	2.83	9500	0.109	4.491	9500	1.791
8412	0.135	8100	0.093	2.351	8100	1.86
8413	0.694	5200	0.116	3.037	5200	1.88
8414	2.477	6700	0.124	4.204	6700	1.88
8415	2.273	7200	0.173	4.416	7200	1.833
8416	0.247	8000	0.136	2.062	8000	1.808
8417	0.167	9200	0.121	2.079	9200	1.904
8418	0.188	7600	0.13	2.426	7600	1.916
8419	0.182	9200	0.1	2.569	9200	1.932
8420	0.238	9500	0.114	2.891	9500	1.938
8421	0.153	9500	0.163	2.377	9500	1.828
8422	0.623	8800	0.143	3.042	8800	1.81
8423	0.162	9900	0.143	2.494	9900	1.81
8424	0.148	8900	0.147	2.671	8900	1.822
8425	0.464	8800	0.143	2.767	8800	1.797
8426	6.48	10400	0.122	8.076	10400	1.718
8427	0.155	9400	0.135	2.739	9400	1.743
8428	1.718	10100	0.137	3.822	10100	1.818
8429	0.19	10200	0.107	2.65	10200	1.853
8430	0.149	9400	0.098	2.57	9400	1.865
8431	0.284	9700	0.113	2.863	9700	1.874
8432	2.659	10600	0.129	5.028	10600	1.868
8433	0.723	10100	0.121	3.09	10100	1.868
8434	0.299	9900	0.114	2.675	9900	1.874
8435	0.267	10500	0.129	3.009	10500	1.822
8436	0.62	10200	0.133	3.233	10200	1.785
8437	0.152	10300	0.127	2.6	10300	1.783
8438	0.269	9400	0.153	2.642	9400	1.852
8439	0.131	9700	0.141	2.531	9700	1.837
8440	2.471	10400	0.128	4.891	10400	1.797
8441	1.269	10200	0.13	3.718	10200	1.82
8442	0.136	9800	0.138	2.539	9800	1.837
8443	0.161	9300	0.119	2.355	9300	1.825
8444	0.149	9800	0.121	2.38	9800	1.776
8445	0.138	8500	0.126	2.046	8500	1.79
8446	0.221	8400	0.122	2.229	8400	1.799
8447	0.2	9000	0.122	2.38	9000	1.796
8448	0.742	9700	0.126	3.033	9700	1.791
8449	1.36	9800	0.131	3.374	9800	1.756
8450	2.264	9700	0.128	4.465	9700	1.84
8451	0.212	7700	0.124	2.345	7700	1.841
8452	0.169	8700	0.131	2.43	8700	1.86
8453	0.34	9200	0.135	2.579	9200	1.877
8454	0.208	6800	0.127	2.274	6800	1.828
8455	0.133	9600	0.124	2.387	9600	1.784
8456	1.321	9800	0.1	3.286	9800	1.766
8457	0.131	9400	0.115	2.11	9400	1.796
8458	0.125	9400	0.122	2.511	9400	1.782
8459	0.13	10200	0.124	2.631	10200	1.774
8460	1.898	10400	0.119	4.412	10400	1.846
8461	3.061	10400	0.104	5.335	10400	1.88
8462	0.435	9400	0.109	3.079	9400	1.869
8463	0.427	10200	0.124	2.953	10200	1.887
8464	0.432	11000	0.144	3.367	11000	1.904
8465	0.283	8700	0.129	2.622	8700	1.86
8466	7.32	10700	0.128	8.401	10700	1.912
8467	6.06	10500	0.141	7.209	10500	1.922
8468	0.151	10300	0.125	2.562	10300	1.889
8469	0.144	9500	0.124	2.586	9500	1.827
8470	0.152	10200	0.146	2.53	10200	1.788
8471	0.15	9500	0.158	2.349	9500	1.825
8472	0.143	9300	0.155	2.803	9300	1.88
8473	0.143	9700	0.148	2.349	9700	1.865
8474	0.147	9200	0.145	2.659	9200	1.781
8475	0.311	8600	0.152	2.462	8600	1.745
8476	9.432	10000	0.171	10.574	10000	1.763
8477	0.511	9300	0.14	2.651	9300	1.752
8478	0.136	9300	0.131	2.013	9300	1.793
8479	0.131	9600	0.103	2.312	9600	1.827
8480	0.155	9100	0.106	2.479	9100	1.911
8481	0.618	9100	0.14	2.582	9100	1.911
8482	21.067	10700	0.153	23.65	10700	1.872
8483	1.278	10100	0.12	3.299	10100	1.861
8484	0.131	9800	0.107	2.095	9800	1.811
8485	2.367	10600	0.116	4.52	10600	1.789
8486	0.474	9900	0.119	2.658	9900	1.774
8487	0.147	6800	0.13	2.135	6800	1.841
8488	0.129	9500	0.115	2.052	9500	1.834
8489	0.146	9100	0.115	2.131	9100	1.839
8490	0.158	7700	0.129	2.286	7700	1.845
8491	2.27	10400	0.129	4.875	10400	1.828
8492	0.128	10100	0.119	2.423	10100	1.741
8493	0.125	10400	0.119	2.652	10400	1.716
8494	2.451	10700	0.124	4.54	10700	1.718
8495	0.138	10100	0.144	2.462	10100	1.74
8496	0.114	10500	0.144	2.368	10500	1.767
8497	0.13	10200	0.135	2.647	10200	1.756
8498	0.676	10600	0.123	3.378	10600	1.742
8499	0.157	10300	0.11	2.629	10300	1.821
8500	0.739	10800	0.096	3.239	10800	1.849
8501	0.412	10300	0.125	2.743	10300	1.882
8502	0.611	10500	0.135	2.976	10500	1.959
8503	0.175	10200	0.107	2.82	10200	1.865
8504	0.143	10500	0.092	2.626	10500	1.809
8505	0.141	10800	0.1	2.967	10800	1.757
8506	0.201	9800	0.131	2.593	9800	1.793
8507	0.461	9100	0.116	2.597	9100	1.825
8508	0.136	10200	0.108	2.165	10200	1.86
8509	0.143	9700	0.129	2.642	9700	1.879
8510	1.105	10200	0.106	3.412	10200	1.867
8511	1.074	10500	0.103	3.522	10500	1.808
8512	0.149	9200	0.13	2.516	9200	1.823
8513	0.52	10400	0.138	2.781	10400	1.927
8514	0.785	9900	0.121	3.095	9900	1.931
8515	12.193	10100	0.144	12.516	10100	1.889
8516	0.455	10000	0.138	2.835	10000	1.928
8517	0.146	9600	0.125	2.433	9600	1.906
8518	0.62	9800	0.131	2.917	9800	1.872
8519	0.16	9500	0.136	2.449	9500	1.84
8520	0.703	10000	0.151	2.833	10000	1.819
8521	0.451	9500	0.127	2.755	9500	1.791
8522	0.689	10100	0.125	2.73	10100	1.833
8523	0.709	9800	0.149	3.105	9800	1.811
8524	0.208	9700	0.151	2.649	9700	1.799
8525	14.389	10900	0.128	15.085	10900	1.762
8526	0.159	10300	0.128	2.684	10300	1.754
8527	0.448	10100	0.146	2.888	10100	1.793
8528	0.13	10100	0.11	2.449	10100	1.818
8529	0.3	10400	0.11	2.733	10400	1.853
8530	0.143	10500	0.128	2.551	10500	1.847
8531	1.29	11000	0.143	3.272	11000	1.879
8532	0.15	10100	0.122	2.291	10100	1.833
8533	0.16	10000	0.107	2.377	10000	1.801
8534	0.131	10400	0.115	2.389	10400	1.866
8535	0.525	10600	0.125	2.976	10600	1.871
8536	0.456	10100	0.125	2.684	10100	1.848
8537	0.14	10500	0.109	2.419	10500	1.836
8538	0.217	9900	0.103	2.293	9900	1.842
8539	37.911	11000	0.132	38.864	11000	1.844
8540	0.384	9600	0.134	2.415	9600	1.812
8541	0.128	10100	0.092	2.241	10100	1.746
8542	1.225	10600	0.102	3.069	10600	1.766
8543	21.868	10500	0.129	26.404	10500	1.77
8544	0.17	8000	0.123	2.11	8000	1.759
8545	0.126	10100	0.133	2.064	10100	1.729
8546	0.13	9000	0.139	2.262	9000	1.727
8547	0.511	9800	0.128	2.796	9800	1.756
8548	0.284	9100	0.104	2.46	9100	1.863
8549	0.137	9200	0.101	2.398	9200	1.874
8550	0.947	9300	0.117	3.088	9300	1.799
8551	0.138	8400	0.113	2.318	8400	1.836
8552	0.129	9400	0.106	2.163	9400	1.848
8553	0.182	9300	0.107	2.423	9300	1.786
8554	0.161	9400	0.114	2.362	9400	1.831
8555	0.139	10700	0.123	2.423	10700	1.887
8556	0.769	10700	0.108	3.163	10700	1.854
8557	0.53	10700	0.102	3.033	10700	1.84
8558	2.194	10700	0.122	4.502	10700	1.844
8559	0.639	10800	0.116	2.94	10800	1.812
8560	0.135	10500	0.112	2.593	10500	1.799
8561	0.158	10900	0.129	2.637	10900	1.791
8562	0.13	9600	0.121	2.242	9600	1.809
8563	11.377	11000	0.104	11.968	11000	1.847
8564	2.334	10100	0.148	4.499	10100	1.869
8565	0.137	10100	0.119	2.368	10100	1.937
8566	0.148	10400	0.118	2.688	10400	1.956
8567	0.146	10100	0.119	2.428	10100	1.88
8568	1.179	10600	0.133	3.393	10600	1.856
8569	4.562	11200	0.137	6.011	11200	1.837
8570	0.595	10800	0.113	2.974	10800	1.78
8571	2.137	10500	0.135	3.871	10500	1.78
8572	0.498	10100	0.138	2.462	10100	1.799
8573	0.142	9900	0.119	2.131	9900	1.787
8574	0.236	9800	0.135	2.35	9800	1.806
8575	0.182	10100	0.158	2.125	10100	1.921
8576	0.51	8900	0.136	2.423	8900	1.794
8577	0.57	8900	0.101	2.564	8900	1.806
8578	0.147	10000	0.115	2.11	10000	1.818
8579	2.844	10500	0.138	4.626	10500	1.847
8580	0.399	8900	0.125	2.339	8900	1.864
8581	0.713	10400	0.118	2.77	10400	1.84
8582	0.122	10300	0.123	2.353	10300	1.831
8583	1.471	10500	0.127	3.689	10500	1.877
8584	0.446	8900	0.124	2.499	8900	1.887
8585	32.798	10700	0.165	32.157	10700	1.844
8586	0.255	7500	0.162	2.364	7500	1.815
8587	0.139	9500	0.137	2.225	9500	1.841
8588	0.229	9400	0.153	2.396	9400	1.86
8589	7.605	11100	0.152	9.229	11100	1.805
8590	0.385	10000	0.086	2.636	10000	1.778
8591	0.387	7800	0.114	2.539	7800	1.81
8592	1.423	10500	0.15	3.367	10500	1.822
8593	0.419	10100	0.145	2.721	10100	1.829
8594	0.138	9700	0.118	2.391	9700	1.8
8595	0.126	9900	0.104	2.351	9900	1.706
8596	0.333	10300	0.114	2.56	10300	1.732
8597	0.174	10000	0.103	2.454	10000	1.855
8598	3.085	11100	0.1	4.82	11100	1.85
8599	0.323	10500	0.114	2.62	10500	1.767
8600	0.658	10700	0.121	2.68	10700	1.791
8601	1.104	10600	0.115	3.285	10600	1.821
8602	0.2	10400	0.127	2.274	10400	1.829
8603	4.289	10800	0.124	6.022	10800	1.838
8604	0.14	9200	0.118	2.278	9200	1.894
8605	0.309	9500	0.11	2.468	9500	1.871
8606	1.819	10800	0.121	3.884	10800	1.817
8607	0.158	9300	0.124	2.127	9300	1.798
8608	1.069	10600	0.107	3.339	10600	1.877
8609	0.119	9400	0.112	2.134	9400	1.877
8610	0.118	10100	0.126	2.188	10100	1.787
8611	0.458	10200	0.116	2.407	10200	1.844
8612	0.41	10300	0.113	2.411	10300	1.804
8613	0.151	10100	0.137	2.166	10100	1.846
8614	0.136	9800	0.119	2.176	9800	1.903
8615	0.214	9700	0.112	2.268	9700	1.882
8616	0.722	10500	0.113	2.837	10500	1.825
8617	0.144	8400	0.133	2.113	8400	1.833
8618	0.169	9200	0.146	2.161	9200	1.842
8619	1.314	10600	0.14	3.108	10600	1.802
8620	0.489	10400	0.139	2.71	10400	1.774
8621	0.138	10500	0.136	2.423	10500	1.774
8622	18.009	10900	0.142	19.339	10900	1.788
8623	0.177	8000	0.159	2.137	8000	1.779
8624	0.4	10300	0.18	2.464	10300	1.78
8625	0.406	10900	0.118	2.434	10900	1.747
8626	0.147	10000	0.128	2.387	10000	1.799
8627	0.873	10300	0.125	2.971	10300	1.851
8628	0.164	9800	0.129	2.348	9800	1.872
8629	0.135	9400	0.143	2.39	9400	1.877
8630	5.072	10600	0.12	6.764	10600	1.845
8631	0.623	10300	0.122	2.451	10300	1.793
8632	0.197	9700	0.134	2.332	9700	1.802
8633	1.385	10500	0.133	3.634	10500	1.797
8634	0.155	10200	0.122	2.461	10200	1.811
8635	1.17	10600	0.142	3.183	10600	1.791
8636	1.543	10000	0.137	3.429	10000	1.792
8637	12.528	10600	0.13	14.189	10600	1.912
8638	1.174	9900	0.11	3.035	9900	1.894
8639	0.368	9000	0.102	2.348	9000	1.811
8640	3.349	10400	0.131	5.363	10400	1.81
8641	0.255	10000	0.149	2.169	10000	1.819
8642	1.008	10200	0.143	2.985	10200	1.875
8643	1.674	10100	0.108	3.618	10100	1.878
8644	0.139	10000	0.104	2.159	10000	1.756
8645	1.375	10400	0.106	3.213	10400	1.74
8646	0.272	9700	0.11	2.28	9700	1.801
8647	2.506	10400	0.112	4.081	10400	1.805
8648	0.217	9800	0.111	2.198	9800	1.849
8649	0.671	10200	0.109	2.883	10200	1.862
8650	0.123	9200	0.112	2.125	9200	1.832
8651	0.13	9600	0.146	2.284	9600	1.891
8652	1.51	10600	0.144	3.578	10600	1.858
8653	0.546	7800	0.122	2.55	7800	1.819
8654	0.188	10500	0.119	2.332	10500	1.832
8655	0.248	10300	0.105	2.398	10300	1.791
8656	0.167	10900	0.107	2.567	10900	1.823
8657	0.711	10700	0.132	3.229	10700	1.912
8658	0.138	10500	0.126	2.135	10500	1.864
8659	0.111	9800	0.12	2.163	9800	1.852
8660	1.947	11100	0.124	4.646	11100	1.909
8661	0.53	10600	0.144	2.68	10600	1.878
8662	0.964	10600	0.143	3.099	10600	1.865
8663	0.29	10700	0.144	2.46	10700	1.875
8664	0.675	10400	0.121	2.744	10400	1.879
8665	0.167	10000	0.127	2.48	10000	1.85
8666	0.195	9900	0.143	2.43	9900	1.877
8667	1.482	10300	0.156	3.217	10300	1.87
8668	0.742	9700	0.156	2.727	9700	1.777
8669	0.507	10200	0.143	2.423	10200	1.75
8670	64.665	10400	0.179	53.138	10400	1.784
8671	1.535	10100	0.155	3.354	10100	1.798
8672	105.251	10400	0.155	85.221	10400	1.775
8673	0.755	8700	0.151	2.484	8700	1.775
8674	0.157	9500	0.116	2.044	9500	1.729
8675	0.129	9200	0.115	2.058	9200	1.768
8676	0.316	9600	0.111	2.448	9600	1.805
8677	0.434	9600	0.111	2.351	9600	1.83
8678	1.247	10500	0.127	3.281	10500	1.88
8679	0.149	9700	0.117	2.206	9700	1.881
8680	0.13	9600	0.115	2.268	9600	1.828
8681	0.389	10500	0.13	2.423	10500	1.81
8682	3.427	10800	0.134	5.249	10800	1.746
8683	0.143	9900	0.117	2.411	9900	1.799
8684	0.133	10700	0.116	2.245	10700	1.814
8685	0.124	10200	0.124	2.456	10200	1.814
8686	2.58	11100	0.135	4.593	11100	1.828
8687	0.142	10100	0.12	2.477	10100	1.836
8688	0.149	8500	0.118	2.117	8500	1.857
8689	0.128	10900	0.128	2.484	10900	1.793
8690	1.766	10500	0.133	4.048	10500	1.793
8691	1.092	10800	0.132	3.73	10800	1.85
8692	0.158	10600	0.104	2.515	10600	1.878
8693	0.955	11100	0.103	2.999	11100	1.799
8694	0.572	10500	0.099	2.644	10500	1.776
8695	0.179	10100	0.118	2.597	10100	1.835
8696	0.197	10200	0.116	2.279	10200	1.838
8697	0.135	9600	0.1	2.201	9600	1.837
8698	0.305	9100	0.105	2.355	9100	1.855
8699	110.196	8200	0.148	83.284	8200	1.816
8700	53.311	7400	0.155	45.861	7400	1.872
8701	24.789	8600	0.132	26.757	8600	1.886
8702	19.55	8100	0.118	17.46	8100	1.888
8703	1.725	5000	0.119	3.177	5000	1.825
8704	1.894	7100	0.117	3.865	7100	1.798
8705	0.703	5700	0.098	2.432	5700	1.891
8706	0.175	8500	0.114	2.032	8500	1.893
8707	0.151	9600	0.126	1.982	9600	1.855
8708	0.147	8600	0.102	2.019	8600	1.869
8709	2.879	5400	0.111	22.429	5400	1.897
8710	0.14	8000	0.146	2.004	8000	1.916
8711	1.472	6700	0.144	6.344	6700	1.888
8712	1.129	6600	0.141	2.561	6600	1.883
8713	17.502	8200	0.139	39.19	8200	1.912
8714	23.45	6300	0.143	7.309	6300	1.867
8715	0.255	9200	0.16	2.218	9200	1.857
8716	1.599	9800	0.158	3.43	9800	1.812
8717	0.181	10000	0.148	2.111	10000	1.758
8718	1.679	9900	0.15	3.689	9900	1.707
8719	0.619	9800	0.168	2.586	9800	1.784
8720	1.111	9600	0.148	3.142	9600	1.818
8721	0.14	10700	0.155	2.068	10700	1.82
8722	1.256	10000	0.135	3.095	10000	1.869
8723	0.521	10200	0.128	2.437	10200	1.756
8724	0.946	10400	0.118	3.005	10400	1.805
8725	0.987	10200	0.116	2.92	10200	1.777
8726	0.963	9700	0.106	3.078	9700	1.777
8727	1.312	10300	0.113	3.09	10300	1.822
8728	2.113	10700	0.12	3.927	10700	1.833
8729	2.366	10800	0.096	4.575	10800	1.815
8730	0.906	10300	0.103	2.861	10300	1.818
8731	0.785	10400	0.113	2.859	10400	1.818
8732	0.571	10600	0.109	2.695	10600	1.803
8733	0.155	10900	0.085	2.297	10900	1.803
8734	0.133	9800	0.116	2.392	9800	1.864
8735	1.093	11200	0.139	3.384	11200	1.878
8736	1.571	10700	0.13	3.723	10700	1.833
8737	0.826	10600	0.124	3.088	10600	1.818
8738	0.141	10400	0.126	2.228	10400	1.804
8739	0.302	10600	0.138	2.389	10600	1.799
8740	0.139	9800	0.131	2.335	9800	1.776
8741	0.289	9300	0.123	2.249	9300	1.777
8742	0.427	10100	0.12	2.339	10100	1.799
8743	0.864	10700	0.109	2.714	10700	1.808
8744	0.673	10500	0.113	2.597	10500	1.851
8745	0.843	10600	0.11	3.016	10600	1.872
8746	1.091	10900	0.106	3.587	10900	1.813
8747	0.839	8600	0.117	2.784	8600	1.824
8748	0.127	8000	0.128	2.012	8000	1.81
8749	2.241	9400	0.097	3.956	9400	1.815
8750	0.685	10100	0.109	2.705	10100	1.906
8751	0.258	9800	0.129	2.131	9800	1.909
8752	0.182	10600	0.12	2.128	10600	1.846
8753	3.873	10200	0.122	6.106	10200	1.805
8754	3.354	9900	0.116	5.051	9900	1.801
8755	0.134	9100	0.104	2.135	9100	1.856
8756	0.122	10200	0.105	2.216	10200	1.907
8757	0.216	9400	0.118	2.239	9400	1.904
8758	0.137	9300	0.098	2.141	9300	1.916
8759	1.188	10300	0.128	3.014	10300	1.916
8760	0.162	10200	0.137	2.261	10200	1.875
8761	1.278	10400	0.126	3.093	10400	1.865
8762	0.152	3900	0.118	2.28	3900	1.871
8763	0.171	10600	0.128	2.316	10600	1.851
8764	0.263	10400	0.17	2.215	10400	1.694
8765	1.907	10800	0.174	3.805	10800	1.725
8766	0.153	8900	0.148	2.255	8900	1.803
8767	0.159	10500	0.139	2.398	10500	1.727
8768	0.152	9400	0.14	2.167	9400	1.822
8769	0.719	11000	0.149	3.046	11000	1.841
8770	0.223	10400	0.153	2.556	10400	1.836
8771	0.573	11100	0.128	2.861	11100	1.864
8772	0.136	10200	0.106	2.063	10200	1.8
8773	0.271	9900	0.124	2.394	9900	1.87
8774	0.195	10000	0.131	2.392	10000	1.922
8775	0.163	9400	0.112	2.394	9400	1.808
8776	0.865	11000	0.11	3.178	11000	1.773
8777	0.142	9600	0.125	2.228	9600	1.759
8778	0.314	9700	0.115	2.268	9700	1.798
8779	0.421	9100	0.104	2.358	9100	1.808
8780	0.61	10100	0.104	2.462	10100	1.821
8781	0.298	9300	0.122	2.222	9300	1.811
8782	0.437	8900	0.121	2.531	8900	1.803
8783	1.215	10200	0.113	3.155	10200	1.815
8784	0.208	9300	0.116	2.097	9300	1.824
8785	17.65	10800	0.153	20.828	10800	1.823
8786	0.407	10400	0.12	2.447	10400	1.809
8787	0.135	9900	0.107	2.107	9900	1.809
8788	0.157	10000	0.119	2.044	10000	1.844
8789	0.324	8800	0.12	2.32	8800	1.781
8790	0.138	10000	0.127	2.117	10000	1.715
8791	0.243	10200	0.13	2.222	10200	1.762
8792	1.526	10500	0.114	3.336	10500	1.806
8793	0.225	10100	0.113	2.299	10100	1.817
8794	0.42	9700	0.126	2.413	9700	1.797
8795	0.442	10100	0.102	2.606	10100	1.772
8796	0.45	11000	0.117	2.54	11000	1.832
8797	0.129	9800	0.121	2.214	9800	1.841
8798	2.748	10600	0.115	4.112	10600	1.815
8799	0.437	10400	0.118	2.397	10400	1.839
8800	2.332	10700	0.131	4.218	10700	1.837
8801	0.199	10600	0.117	2.267	10600	1.821
8802	0.556	10900	0.114	2.796	10900	1.78
8803	0.303	10200	0.128	2.34	10200	1.75
8804	0.141	10600	0.129	2.464	10600	1.771
8805	0.134	9400	0.129	2.071	9400	1.889
8806	0.208	9800	0.131	2.121	9800	1.904
8807	0.752	10500	0.116	2.807	10500	1.898
8808	11.156	10700	0.128	10.86	10700	1.886
8809	0.14	8000	0.145	2.153	8000	1.852
8810	0.141	10000	0.139	2.277	10000	1.851
8811	0.151	10200	0.126	2.073	10200	1.859
8812	3.237	10300	0.121	4.715	10300	1.865
8813	1.833	9600	0.156	3.425	9600	1.791
8814	0.991	10100	0.166	3.081	10100	1.713
8815	1.026	10000	0.148	2.786	10000	1.798
8816	0.164	6700	0.143	2.022	6700	1.833
8817	0.159	5300	0.151	2.046	5300	1.822
8818	0.167	9900	0.156	2.066	9900	1.812
8819	4.193	10300	0.152	5.358	10300	1.771
8820	0.151	9800	0.13	2.044	9800	1.782
8821	0.21	10000	0.117	2.272	10000	1.793
8822	13.151	10500	0.126	13.704	10500	1.812
8823	0.17	8000	0.143	2.08	8000	1.886
8824	0.144	9100	0.136	2.05	9100	1.84
8825	0.156	11100	0.144	2.186	11100	1.755
8826	0.342	8700	0.14	2.143	8700	1.809
8827	0.678	10300	0.126	2.877	10300	1.831
8828	0.504	10000	0.117	2.721	10000	1.772
8829	0.955	10700	0.1	3.117	10700	1.781
8830	1.426	10500	0.122	3.571	10500	1.83
8831	0.132	10400	0.131	2.36	10400	1.881
8832	1.182	10800	0.113	3.328	10800	1.799
8833	0.788	10700	0.111	2.83	10700	1.761
8834	0.24	9900	0.145	2.358	9900	1.786
8835	0.493	10400	0.151	2.619	10400	1.78
8836	0.151	10600	0.107	2.585	10600	1.8
8837	0.145	10000	0.11	2.365	10000	1.859
8838	1.526	10400	0.13	3.725	10400	1.857
8839	0.15	10200	0.126	2.573	10200	1.793
8840	0.241	10800	0.122	2.533	10800	1.814
8841	0.137	9000	0.096	2.216	9000	1.791
8842	0.141	10000	0.101	2.261	10000	1.798
8843	0.138	9800	0.125	2.148	9800	1.819
8844	0.457	9900	0.086	2.355	9900	1.776
8845	1.201	10100	0.089	3.002	10100	1.822
8846	0.615	10300	0.117	2.545	10300	1.843
8847	0.228	8600	0.134	2.106	8600	1.815
8848	1.947	10800	0.135	3.644	10800	1.833
8849	1.922	9900	0.137	3.362	9900	1.808
8850	1.806	10300	0.132	3.407	10300	1.799
8851	0.133	10400	0.117	2.079	10400	1.744
8852	0.786	10500	0.123	2.794	10500	1.762
8853	0.183	7300	0.131	2.259	7300	1.786
8854	1.048	10300	0.129	3.105	10300	1.85
8855	0.167	8700	0.111	2.21	8700	1.88
8856	0.388	8900	0.125	2.293	8900	1.879
8857	0.178	10600	0.138	2.118	10600	1.879
8858	0.361	9600	0.136	2.333	9600	1.865
8859	0.282	10400	0.137	2.419	10400	1.839
8860	0.153	10300	0.142	2.37	10300	1.898
8861	0.144	10800	0.124	2.362	10800	1.915
8862	1.938	10800	0.131	3.757	10800	1.88
8863	0.997	10000	0.153	2.913	10000	1.811
8864	0.156	8900	0.135	2.089	8900	1.758
8865	5.252	10400	0.169	6.28	10400	1.813
8866	0.285	9900	0.159	2.259	9900	1.763
