SPOT_LABEL	CLONE_ID	SOURCE_CLONE_ID	ORIGIN
19277	212289	CATMA3a52460	MADRID
19278	212266	CATMA3a52530	MADRID
19279	212290	CATMA3a52550	MADRID
19280	212710	CATMA1a01755	UK(HRI)
19281	212734	CATMA1a01765	UK(HRI)
19282	212711	CATMA1a01820	UK(HRI)
19283	212747	CATMA1a01846	UK(HRI)
19284	212758	CATMA1a01780	UK(HRI)
19285	212782	CATMA1a01800	UK(HRI)
19286	212771	CATMA1a01862	UK(HRI)
19287	212700	CATMA1a01868	UK(HRI)
19288	213633	CATMA1a47680	UTRECHT
19289	213562	CATMA1a47700	UTRECHT
19290	213563	CATMA1a47780	UTRECHT
19291	213587	CATMA1a47800	UTRECHT
19292	213586	CATMA1a47720	UTRECHT
19293	213634	CATMA1a47760	UTRECHT
19294	213611	CATMA1a47820	UTRECHT
19295	213635	CATMA1a47850	UTRECHT
19296	214127	CATMA4ctrl06	UK(HRI)
19297	214056	CATMA4ctrl08	UK(HRI)
19298	214321	CATMA5a11645	MADRID
19299	214345	CATMA5a11660	MADRID
19300	214080	CATMA4ctrl10	UK(HRI)
19301	214104	CATMA4ctrl13	UK(HRI)
19302	214369	CATMA5a11680	MADRID
19303	214393	CATMA5a11700	MADRID
19304	213011	CATMA1a14710	MADRID
19305	213035	CATMA1a14730	MADRID
19306	213012	CATMA1a14840	MADRID
19307	213036	CATMA1a14860	MADRID
19308	213059	CATMA1a14750	MADRID
19309	212988	CATMA1a14790	MADRID
19310	213060	CATMA1a14880	MADRID
19311	213169	CATMA1a23060	MAF
19312	213300	CATMA1a29690	BERLIN
19313	213324	CATMA1a29710	BERLIN
19314	213481	CATMA1a41640	UK(HRI)
19315	213505	CATMA1a41660	UK(HRI)
19316	213348	CATMA1a29730	BERLIN
19317	213457	CATMA1a41610	UK(HRI)
19318	213529	CATMA1a41675	UK(HRI)
19319	213458	CATMA1a41690	UK(HRI)
19320	214777	CATMA5a35640	UK(HRI)
19321	214706	CATMA5a35660	UK(HRI)
19322	214778	CATMA5a35740	UK(HRI)
19323	214707	CATMA5a35770	UK(HRI)
19324	214730	CATMA5a35690	UK(HRI)
19325	214754	CATMA5a35720	UK(HRI)
19326	214731	CATMA5a35810	UK(HRI)
19327	214755	CATMA5a35820	UK(HRI)
19328	214924	CATMA5a45260	LAUSANNE
19329	214948	CATMA5a45310	LAUSANNE
19330	214925	CATMA5a45380	LAUSANNE
19331	214949	CATMA5a45410	LAUSANNE
19332	214972	CATMA5a45330	LAUSANNE
19333	214901	CATMA5a45350	LAUSANNE
19334	214973	CATMA5a45440	LAUSANNE
19335	214902	CATMA5a45465	LAUSANNE
19336	213758	CATMA1a57490	MADRID
19337	213782	CATMA1a57510	MADRID
19338	213759	CATMA1a57570	MADRID
19339	213783	CATMA1a57590	MADRID
19340	213806	CATMA1a57530	MADRID
19341	213830	CATMA1a57550	MADRID
19342	213807	CATMA1a57610	MADRID
19343	213831	CATMA1a57630	MADRID
19344	214202	CATMA5a03190	UTRECHT
19345	214131	CATMA5a03210	UTRECHT
19346	214203	CATMA5a03300	UTRECHT
19347	214132	CATMA5a03320	UTRECHT
19348	214155	CATMA5a03230	UTRECHT
19349	214179	CATMA5a03280	UTRECHT
19350	214156	CATMA5a03340	UTRECHT
19351	214180	CATMA5a03360	UTRECHT
19352	216402	CATMA2a17790	UK(HRI)
19353	216426	CATMA2a17820	UK(HRI)
19354	216403	CATMA2a17880	UK(HRI)
19355	216427	CATMA2a17910	UK(HRI)
19356	216355	CATMA2a17840	UK(HRI)
19357	216379	CATMA2a17860	UK(HRI)
19358	216368	CATMA2a17940	UK(HRI)
19359	216392	CATMA2a17960	UK(HRI)
19360	216934	CATMA4a01490	BERLIN
19361	216958	CATMA4a01510	BERLIN
19362	216947	CATMA4a01630	BERLIN
19363	216971	CATMA4a01650	BERLIN
19364	216982	CATMA4a01560	BERLIN
19365	216923	CATMA4a01600	BERLIN
19366	216995	CATMA4a01670	BERLIN
19367	216924	CATMA4a01700	BERLIN
19368	214503	CATMA5a16380	BERLIN
19369	214432	CATMA5a16390	BERLIN
19370	214504	CATMA5a16450	BERLIN
19371	214433	CATMA5a16480	BERLIN
19372	214456	CATMA5a16410	BERLIN
19373	214480	CATMA5a16435	BERLIN
19374	214457	CATMA5a16500	BERLIN
19375	214481	CATMA5a16520	BERLIN
19376	215020	CATMA5a49800	MADRID
19377	215044	CATMA5a49830	MADRID
19378	215021	CATMA5a49920	MADRID
19379	215045	CATMA5a49970	MADRID
19380	215068	CATMA5a49860	MADRID
19381	214997	CATMA5a49880	MADRID
19382	215069	CATMA5a50010	MADRID
19383	214998	CATMA5a50020	MADRID
19384	217309	CATMA4a23260	MADRID
19385	217333	CATMA4a23280	MADRID
19386	217310	CATMA4a23370	MADRID
19387	217334	CATMA4a23385	MADRID
19388	217357	CATMA4a23330	MADRID
19389	217381	CATMA4a23350	MADRID
19390	217358	CATMA4a23410	MADRID
19391	217382	CATMA4a23420	MADRID
19392	217526	CATMA3a09940	LAUSANNE
19393	217550	CATMA3a09975	LAUSANNE
19394	217527	CATMA3a10040	LAUSANNE
19395	217551	CATMA3a10060	LAUSANNE
19396	217574	CATMA3a09990	LAUSANNE
19397	217503	CATMA3a10020	LAUSANNE
19398	217575	CATMA3a10085	LAUSANNE
19399	217504	CATMA3a10110	LAUSANNE
19400	216233	CATMA2a02050	MAF
19401	216162	CATMA2a02090	MAF
19402	216175	CATMA2a02190	MAF
19403	216223	CATMA2a02240	MAF
19404	216186	CATMA2a02120	MAF
19405	216222	CATMA2a02150	MAF
19406	216176	CATMA2a02300	MAF
19407	216200	CATMA2a02330	MAF
19408	216605	CATMA2a28070	LAUSANNE
19409	216534	CATMA2a28085	LAUSANNE
19410	216535	CATMA2a28250	LAUSANNE
19411	216571	CATMA2a28300	LAUSANNE
19412	216558	CATMA2a28130	LAUSANNE
19413	216606	CATMA2a28240	LAUSANNE
19414	216595	CATMA2a28315	LAUSANNE
19415	216536	CATMA2a28340	LAUSANNE
19416	217876	CATMA3a23750	MAF
19417	217900	CATMA3a23770	MAF
19418	217877	CATMA3a23835	MAF
19419	217901	CATMA3a23850	MAF
19420	217924	CATMA3a23790	MAF
19421	217948	CATMA3a23810	MAF
19422	217925	CATMA3a23900	MAF
19423	217949	CATMA3a23925	MAF
19424	218417	CATMA3a53260	MADRID
19425	218441	CATMA3a53280	MADRID
19426	218418	CATMA3a53335	MADRID
19427	218442	CATMA3a53350	MADRID
19428	218370	CATMA3a53300	MADRID
19429	218394	CATMA3a53320	MADRID
19430	218371	CATMA3a53370	MADRID
19431	218395	CATMA3a53400	MADRID
19432	216874	CATMA2a43280	MAF
19433	216898	CATMA2a43300	MAF
19434	216899	CATMA2a43400	MAF
19435	216852	CATMA2a43450	MAF
19436	216827	CATMA2a43320	MAF
19437	216875	CATMA2a43370	MAF
19438	216876	CATMA2a43470	MAF
19439	216900	CATMA2a43500	MAF
19440	218066	CATMA3a38910	UK(HRI)
19441	218090	CATMA3a38930	UK(HRI)
19442	218067	CATMA3a39040	UK(HRI)
19443	218091	CATMA3a39080	UK(HRI)
19444	218114	CATMA3a38970	UK(HRI)
19445	218138	CATMA3a39005	UK(HRI)
19446	218115	CATMA3a39130	UK(HRI)
19447	218139	CATMA3a39200	UK(HRI)
19448	218672	CATMA4a32320	UTRECHT
19449	218696	CATMA4a32360	UTRECHT
19450	218673	CATMA4a32430	UTRECHT
19451	218697	CATMA4a32450	UTRECHT
19452	218720	CATMA4a32380	UTRECHT
19453	218649	CATMA4a32400	UTRECHT
19454	218721	CATMA4a32470	UTRECHT
19455	218650	CATMA4a32490	UTRECHT
19456	219142	CATMA1a15780	MADRID
19457	219166	CATMA1a15800	MADRID
19458	219143	CATMA1a15870	MADRID
19459	219179	CATMA1a15910	MADRID
19460	219190	CATMA1a15830	MADRID
19461	219214	CATMA1a15850	MADRID
19462	219203	CATMA1a15930	MADRID
19463	219132	CATMA1a15950	MADRID
19464	218319	CATMA3a48400	MAF
19465	218343	CATMA3a48410	MAF
19466	218320	CATMA3a48500	MAF
19467	218344	CATMA3a48520	MAF
19468	218272	CATMA3a48440	MAF
19469	218296	CATMA3a48480	MAF
19470	218273	CATMA3a48540	MAF
19471	218309	CATMA3a48590	MAF
19472	218824	CATMA4a39920	FR(INRA)
19473	218753	CATMA4a39940	FR(INRA)
19474	218825	CATMA4a39990	FR(INRA)
19475	218766	CATMA4a40020	FR(INRA)
19476	218777	CATMA4a39960	FR(INRA)
19477	218801	CATMA4a39970	FR(INRA)
19478	218790	CATMA4a40033	FR(INRA)
19479	218743	CATMA4a40065	FR(INRA)
19480	219709	CATMA1a48010	UTRECHT
19481	219733	CATMA1a48030	UTRECHT
19482	219710	CATMA1a48120	UTRECHT
19483	219734	CATMA1a48210	UTRECHT
19484	219757	CATMA1a48060	UTRECHT
19485	219781	CATMA1a48080	UTRECHT
19486	219758	CATMA1a48230	UTRECHT
19487	219699	CATMA1a48260	UTRECHT
19488	219892	CATMA1a58620	MADRID
19489	219916	CATMA1a58640	MADRID
19490	219893	CATMA1a58690	MADRID
19491	219917	CATMA1a58710	MADRID
19492	219940	CATMA1a58655	MADRID
19493	219964	CATMA1a58670	MADRID
19494	219953	CATMA1a58740	MADRID
19495	219977	CATMA1a58760	MADRID
19496	219104	CATMA1a10990	LAUSANNE
19497	219033	CATMA1a11030	LAUSANNE
19498	219117	CATMA1a11100	LAUSANNE
19499	219046	CATMA1a11120	LAUSANNE
19500	219057	CATMA1a11050	LAUSANNE
19501	219081	CATMA1a11070	LAUSANNE
19502	219070	CATMA1a11145	LAUSANNE
19503	219094	CATMA1a11170	LAUSANNE
19504	219502	CATMA1a30870	BERLIN
19505	219431	CATMA1a30900	BERLIN
19506	219503	CATMA1a30970	BERLIN
19507	219432	CATMA1a30990	BERLIN
19508	219455	CATMA1a30920	BERLIN
19509	219479	CATMA1a30945	BERLIN
19510	219456	CATMA1a31010	BERLIN
19511	219613	CATMA1a43050	UK(HRI)
19512	220240	CATMA5a00030	UK(HRI)
19513	220264	CATMA5a00050	UK(HRI)
19514	220241	CATMA5a00140	UK(HRI)
19515	220194	CATMA5a00180	UK(HRI)
19516	220193	CATMA5a00090	UK(HRI)
19517	220217	CATMA5a00120	UK(HRI)
19518	220218	CATMA5a00200	UK(HRI)
19519	220242	CATMA5a00220	UK(HRI)
19520	220387	CATMA5a08880	LAUSANNE
19521	220411	CATMA5a08895	LAUSANNE
19522	220400	CATMA5a08950	LAUSANNE
19523	220436	CATMA5a08990	LAUSANNE
19524	220435	CATMA5a08910	LAUSANNE
19525	220459	CATMA5a08925	LAUSANNE
19526	220377	CATMA5a09050	LAUSANNE
19527	220401	CATMA5a09100	LAUSANNE
19528	250001	cYIR01	APB
19529	250002	cYIR02	APB
19530	250003	cYIR03	APB
19531	250004	cYIR04	APB
19532	250005	cYIR05	APB
19533	250006	cYIR06	APB
19534	250007	cYIR07	APB
19535	250008	cYIR08	APB
19536	250009	cYIR09	APB
19537	250010	cYIR10	APB
19538	250021	uYIR3	APB
19539	250022	nYIR1	APB
19540	250015	rYIR5	APB
19541	250016	rYIR6	APB
19542	250017	rYIR7	APB
19543	250018	rYIR8	APB
19544	220525	CATMA5a12670	MADRID
19545	220549	CATMA5a12690	MADRID
19546	220526	CATMA5a12760	MADRID
19547	220550	CATMA5a12780	MADRID
19548	220478	CATMA5a12710	MADRID
19549	220502	CATMA5a12740	MADRID
19550	220479	CATMA5a12800	MADRID
19551	220503	CATMA5a12810	MADRID
19552	220756	CATMA5a30420	MAF
19553	220780	CATMA5a30460	MAF
19554	220757	CATMA5a30520	MAF
19555	220781	CATMA5a30580	MAF
19556	220804	CATMA5a30480	MAF
19557	220828	CATMA5a30500	MAF
19558	220805	CATMA5a30610	MAF
19559	220829	CATMA5a30660	MAF
19560	220869	CATMA5a37630	UK(HRI)
19561	220893	CATMA5a37660	UK(HRI)
19562	220882	CATMA5a37730	UK(HRI)
19563	220918	CATMA5a37770	UK(HRI)
19564	220917	CATMA5a37680	UK(HRI)
19565	220858	CATMA5a37710	UK(HRI)
19566	220871	CATMA5a37800	UK(HRI)
19567	220895	CATMA5a37830	UK(HRI)
19568	221088	CATMA5a47250	LAUSANNE
19569	221112	CATMA5a47270	LAUSANNE
19570	221138	CATMA5a50630	MADRID
19571	221174	CATMA5a50650	MADRID
19572	221136	CATMA5a47300	LAUSANNE
19573	221197	CATMA5a50610	MADRID
19574	221198	CATMA5a50670	MADRID
19575	221222	CATMA5a50690	MADRID
19576	222366	CATMA2a03770	MAF
19577	222295	CATMA2a03790	MAF
19578	222296	CATMA2a03900	MAF
19579	222320	CATMA2a04010	MAF
19580	222319	CATMA2a03810	MAF
19581	222343	CATMA2a03823	MAF
19582	222356	CATMA2a04050	MAF
19583	222380	CATMA2a04090	MAF
19584	223359	CATMA4a19300	LAUSANNE
19585	223383	CATMA4a19320	LAUSANNE
19586	223360	CATMA4a19420	LAUSANNE
19587	223396	CATMA4a19440	LAUSANNE
19588	223407	CATMA4a19340	LAUSANNE
19589	223431	CATMA4a19400	LAUSANNE
19590	223420	CATMA4a19470	LAUSANNE
19591	223349	CATMA4a19510	LAUSANNE
19592	222565	CATMA2a18485	UK(HRI)
19593	222494	CATMA2a18510	UK(HRI)
19594	222495	CATMA2a18590	UK(HRI)
19595	222519	CATMA2a18660	UK(HRI)
19596	222518	CATMA2a18530	UK(HRI)
19597	222542	CATMA2a18550	UK(HRI)
19598	222543	CATMA2a18710	UK(HRI)
19599	222567	CATMA2a18730	UK(HRI)
19600	222751	CATMA2a29520	LAUSANNE
19601	222692	CATMA2a29540	LAUSANNE
19602	222681	CATMA2a29620	LAUSANNE
19603	222705	CATMA2a29640	LAUSANNE
19604	222716	CATMA2a29560	LAUSANNE
19605	222740	CATMA2a29585	LAUSANNE
19606	222741	CATMA2a29680	LAUSANNE
19607	222765	CATMA2a29710	LAUSANNE
19608	223708	CATMA3a11110	LAUSANNE
19609	223637	CATMA3a11140	LAUSANNE
19610	223721	CATMA3a11250	LAUSANNE
19611	223662	CATMA3a11280	LAUSANNE
19612	223661	CATMA3a11160	LAUSANNE
19613	223697	CATMA3a11230	LAUSANNE
19614	223686	CATMA3a11300	LAUSANNE
19615	223710	CATMA3a11320	LAUSANNE
19616	224454	CATMA3a49830	MAF
19617	224478	CATMA3a49850	MAF
19618	224455	CATMA3a49920	MAF
19619	224479	CATMA3a49930	MAF
19620	224407	CATMA3a49870	MAF
19621	224431	CATMA3a49900	MAF
19622	224420	CATMA3a49970	MAF
19623	224444	CATMA3a49990	MAF
19624	222936	CATMA2a39670	FR(INRA)
19625	223057	CATMA4a01820	BERLIN
19626	223129	CATMA4a01880	BERLIN
19627	223058	CATMA4a01890	BERLIN
19628	223081	CATMA4a01840	BERLIN
19629	223105	CATMA4a01865	BERLIN
19630	223082	CATMA4a01920	BERLIN
19631	223106	CATMA4a01940	BERLIN
19632	223477	CATMA4a24400	MADRID
19633	223501	CATMA4a24430	MADRID
19634	223478	CATMA4a24500	MADRID
19635	223502	CATMA4a24520	MADRID
19636	223525	CATMA4a24460	MADRID
19637	223454	CATMA4a24480	MADRID
19638	223526	CATMA4a24540	MADRID
19639	223455	CATMA4a24560	MADRID
19640	224671	CATMA4a09410	LAUSANNE
19641	224612	CATMA4a09520	LAUSANNE
19642	224684	CATMA4a09620	LAUSANNE
19643	224613	CATMA4a09640	LAUSANNE
19644	224636	CATMA4a09550	LAUSANNE
19645	224660	CATMA4a09570	LAUSANNE
19646	224649	CATMA4a09680	LAUSANNE
19647	224685	CATMA4a09740	LAUSANNE
19648	225021	CATMA1a03690	UK(HRI)
19649	225045	CATMA1a03710	UK(HRI)
19650	225034	CATMA1a03780	UK(HRI)
19651	225058	CATMA1a03790	UK(HRI)
19652	225069	CATMA1a03730	UK(HRI)
19653	224998	CATMA1a03750	UK(HRI)
19654	224987	CATMA1a03810	UK(HRI)
19655	225011	CATMA1a03830	UK(HRI)
19656	223886	CATMA3a15420	MADRID
19657	223910	CATMA3a15450	MADRID
19658	223887	CATMA3a15520	MADRID
19659	223911	CATMA3a15550	MADRID
19660	223839	CATMA3a15475	MADRID
19661	223863	CATMA3a15490	MADRID
19662	223840	CATMA3a15560	MADRID
19663	223864	CATMA3a15580	MADRID
19664	224163	CATMA3a31040	BERLIN
19665	224187	CATMA3a31110	BERLIN
19666	224164	CATMA3a31380	BERLIN
19667	224188	CATMA3a31420	BERLIN
19668	224116	CATMA3a31130	BERLIN
19669	224140	CATMA3a31275	BERLIN
19670	224117	CATMA3a31470	BERLIN
19671	224141	CATMA3a31500	BERLIN
19672	225504	CATMA1a26800	MAF
19673	225528	CATMA1a26870	MAF
19674	225973	CATMA1a54860	LAUSANNE
19675	225997	CATMA1a54880	LAUSANNE
19676	225552	CATMA1a26920	MAF
19677	225949	CATMA1a54830	LAUSANNE
19678	226021	CATMA1a54900	LAUSANNE
19679	225950	CATMA1a54920	LAUSANNE
19680	226143	CATMA1a64060	FR(INRA)
19681	226167	CATMA1a64075	FR(INRA)
19682	226156	CATMA1a64140	FR(INRA)
19683	226180	CATMA1a64160	FR(INRA)
19684	226191	CATMA1a64090	FR(INRA)
19685	226215	CATMA1a64110	FR(INRA)
19686	226204	CATMA1a64190	FR(INRA)
19687	226133	CATMA1a64210	FR(INRA)
19688	224321	CATMA3a45345	UTRECHT
19689	224345	CATMA3a45370	UTRECHT
19690	224322	CATMA3a45430	UTRECHT
19691	224346	CATMA3a45450	UTRECHT
19692	224369	CATMA3a45390	UTRECHT
19693	224393	CATMA3a45410	UTRECHT
19694	224370	CATMA3a45470	UTRECHT
19695	224394	CATMA3a45500	UTRECHT
19696	224887	CATMA4a40990	FR(INRA)
19697	224923	CATMA4a41020	FR(INRA)
19698	224900	CATMA4a41070	FR(INRA)
19699	224924	CATMA4a41090	FR(INRA)
19700	224947	CATMA4a41040	FR(INRA)
19701	224971	CATMA4a41060	FR(INRA)
19702	224948	CATMA4a41110	FR(INRA)
19703	224972	CATMA4a41130	FR(INRA)
19704	226385	CATMA5a01190	UK(HRI)
19705	226409	CATMA5a01200	UK(HRI)
19706	226386	CATMA5a01260	UK(HRI)
19707	226410	CATMA5a01290	UK(HRI)
19708	226338	CATMA5a01220	UK(HRI)
19709	226362	CATMA5a01240	UK(HRI)
19710	226339	CATMA5a01310	UK(HRI)
19711	226375	CATMA5a01350	UK(HRI)
19712	226951	CATMA5a32910	MAF
19713	226975	CATMA5a32930	MAF
19714	226952	CATMA5a33030	MAF
19715	226976	CATMA5a33050	MAF
19716	226904	CATMA5a32960	MAF
19717	226928	CATMA5a33010	MAF
19718	226905	CATMA5a33070	MAF
19719	226929	CATMA5a33100	MAF
19720	225297	CATMA1a16835	MADRID
19721	225321	CATMA1a16850	MADRID
19722	225298	CATMA1a16910	MADRID
19723	225334	CATMA1a16950	MADRID
19724	225345	CATMA1a16870	MADRID
19725	225274	CATMA1a16890	MADRID
19726	225358	CATMA1a16970	MADRID
19727	225287	CATMA1a17030	MADRID
19728	225650	CATMA1a39160	FR(INRA)
19729	225674	CATMA1a39190	FR(INRA)
19730	225651	CATMA1a39270	FR(INRA)
19731	225675	CATMA1a39310	FR(INRA)
19732	225698	CATMA1a39210	FR(INRA)
19733	225722	CATMA1a39240	FR(INRA)
19734	225699	CATMA1a39345	FR(INRA)
19735	225723	CATMA1a39370	FR(INRA)
19736	227241	CATMA5a48110	LAUSANNE
19737	227265	CATMA5a48130	LAUSANNE
19738	227242	CATMA5a48170	LAUSANNE
19739	227266	CATMA5a48190	LAUSANNE
19740	227194	CATMA5a48140	LAUSANNE
19741	227218	CATMA5a48150	LAUSANNE
19742	227219	CATMA5a48240	LAUSANNE
19743	227243	CATMA5a48280	LAUSANNE
19744	227531	CATMA5a61380	FR(INRA)
19745	227555	CATMA5a61420	FR(INRA)
19746	227532	CATMA5a61490	FR(INRA)
19747	227556	CATMA5a61510	FR(INRA)
19748	227484	CATMA5a61450	FR(INRA)
19749	227508	CATMA5a61470	FR(INRA)
19750	228433	CATMA2a04690	MAF
19751	228469	CATMA2a04750	MAF
19752	225902	CATMA1a49400	UTRECHT
19753	225843	CATMA1a49430	UTRECHT
19754	225915	CATMA1a49570	UTRECHT
19755	225844	CATMA1a49600	UTRECHT
19756	225867	CATMA1a49450	UTRECHT
19757	225891	CATMA1a49495	UTRECHT
19758	225868	CATMA1a49620	UTRECHT
19759	225892	CATMA1a49630	UTRECHT
19760	226625	CATMA5a14150	MADRID
19761	226649	CATMA5a14170	MADRID
19762	226626	CATMA5a14280	MADRID
19763	226650	CATMA5a14300	MADRID
19764	226673	CATMA5a14190	MADRID
19765	226697	CATMA5a14250	MADRID
19766	226686	CATMA5a14330	MADRID
19767	226615	CATMA5a14390	MADRID
19768	228990	CATMA2a35590	MADRID
19769	228919	CATMA2a35610	MADRID
19770	228991	CATMA2a35675	MADRID
19771	228920	CATMA2a35690	MADRID
19772	228943	CATMA2a35640	MADRID
19773	228967	CATMA2a35660	MADRID
19774	228944	CATMA2a35710	MADRID
19775	228968	CATMA2a35740	MADRID
19776	229369	CATMA3a03270	UK(HRI)
19777	229310	CATMA3a03320	UK(HRI)
19778	229382	CATMA3a03420	UK(HRI)
19779	229311	CATMA3a03440	UK(HRI)
19780	229334	CATMA3a03340	UK(HRI)
19781	229358	CATMA3a03370	UK(HRI)
19782	229335	CATMA3a03460	UK(HRI)
19783	229359	CATMA3a03480	UK(HRI)
19784	226890	CATMA5a23590	FR(INRA)
19785	226831	CATMA5a23660	FR(INRA)
19786	226808	CATMA5a23740	FR(INRA)
19787	226832	CATMA5a23760	FR(INRA)
19788	226855	CATMA5a23680	FR(INRA)
19789	226879	CATMA5a23700	FR(INRA)
19790	226856	CATMA5a23780	FR(INRA)
19791	226880	CATMA5a23830	FR(INRA)
19792	227444	CATMA5a56740	BERLIN
19793	227468	CATMA5a56770	BERLIN
19794	227445	CATMA5a56830	BERLIN
19795	227469	CATMA5a56860	BERLIN
19796	227397	CATMA5a56790	BERLIN
19797	227421	CATMA5a56810	BERLIN
19798	227398	CATMA5a56880	BERLIN
19799	227422	CATMA5a56900	BERLIN
19800	229742	CATMA4a29800	FR(INRA)
19801	229766	CATMA4a29820	FR(INRA)
19802	229743	CATMA4a29880	FR(INRA)
19803	229767	CATMA4a29900	FR(INRA)
19804	229695	CATMA4a29840	FR(INRA)
19805	229719	CATMA4a29860	FR(INRA)
19806	229696	CATMA4a29920	FR(INRA)
19807	229720	CATMA4a29940	FR(INRA)
19808	230019	CATMA3a16590	MADRID
19809	230043	CATMA3a16610	MADRID
19810	230020	CATMA3a16710	MADRID
19811	230044	CATMA3a16730	MADRID
19812	229972	CATMA3a16630	MADRID
19813	229996	CATMA3a16670	MADRID
19814	229973	CATMA3a16750	MADRID
19815	229997	CATMA3a16770	MADRID
19816	228855	CATMA2a30355	LAUSANNE
19817	228879	CATMA2a30410	LAUSANNE
19818	228880	CATMA2a30550	LAUSANNE
19819	228821	CATMA2a30570	LAUSANNE
19820	228832	CATMA2a30510	LAUSANNE
19821	228856	CATMA2a30530	LAUSANNE
19822	228845	CATMA2a30600	LAUSANNE
19823	228869	CATMA2a30615	LAUSANNE
19824	229543	CATMA4a20930	LAUSANNE
19825	229579	CATMA4a20970	LAUSANNE
19826	229580	CATMA4a21100	LAUSANNE
19827	229509	CATMA4a21120	LAUSANNE
19828	229520	CATMA4a21040	LAUSANNE
19829	229544	CATMA4a21060	LAUSANNE
19830	229533	CATMA4a21140	LAUSANNE
19831	229557	CATMA4a21160	LAUSANNE
19832	230470	CATMA3a46920	UTRECHT
19833	230494	CATMA3a46940	UTRECHT
19834	230471	CATMA3a47000	UTRECHT
19835	230495	CATMA3a47020	UTRECHT
19836	230518	CATMA3a46960	UTRECHT
19837	230542	CATMA3a46980	UTRECHT
19838	230519	CATMA3a47050	UTRECHT
19839	230460	CATMA3a47080	UTRECHT
19840	230926	CATMA4a16600	UK(HRI)
19841	230855	CATMA4a16620	UK(HRI)
19842	230927	CATMA4a16680	UK(HRI)
19843	230856	CATMA4a16700	UK(HRI)
19844	230879	CATMA4a16640	UK(HRI)
19845	230903	CATMA4a16660	UK(HRI)
19846	230880	CATMA4a16723	UK(HRI)
19847	230904	CATMA4a16730	UK(HRI)
19848	229809	CATMA3a12660	LAUSANNE
19849	229833	CATMA3a12680	LAUSANNE
19850	229810	CATMA3a12740	LAUSANNE
19851	229834	CATMA3a12760	LAUSANNE
19852	229857	CATMA3a12700	LAUSANNE
19853	229786	CATMA3a12720	LAUSANNE
19854	229858	CATMA3a12790	LAUSANNE
19855	229787	CATMA3a12810	LAUSANNE
19856	230388	CATMA3a42810	UK(HRI)
19857	230412	CATMA3a42830	UK(HRI)
19858	230581	CATMA3a50400	MAF
19859	230617	CATMA3a50420	MAF
19860	230448	CATMA3a42860	UK(HRI)
19861	230557	CATMA3a50380	MAF
19862	230546	CATMA3a50440	MAF
19863	230570	CATMA3a50470	MAF
19864	231350	CATMA1a12780	LAUSANNE
19865	231386	CATMA1a12810	LAUSANNE
19866	231363	CATMA1a12890	LAUSANNE
19867	231387	CATMA1a12910	LAUSANNE
19868	231315	CATMA1a12840	LAUSANNE
19869	231339	CATMA1a12860	LAUSANNE
19870	231316	CATMA1a12930	LAUSANNE
19871	231352	CATMA1a12950	LAUSANNE
19872	231975	CATMA1a45810	UK(HRI)
19873	231904	CATMA1a45840	UK(HRI)
19874	231976	CATMA1a45920	UK(HRI)
19875	231905	CATMA1a45940	UK(HRI)
19876	231928	CATMA1a45870	UK(HRI)
19877	231952	CATMA1a45890	UK(HRI)
19878	231929	CATMA1a45960	UK(HRI)
19879	231965	CATMA1a45990	UK(HRI)
19880	230991	CATMA4a34210	UTRECHT
19881	231015	CATMA4a34230	UTRECHT
19882	230992	CATMA4a34280	UTRECHT
19883	231016	CATMA4a34310	UTRECHT
19884	230944	CATMA4a34240	UTRECHT
19885	230968	CATMA4a34260	UTRECHT
19886	230945	CATMA4a34340	UTRECHT
19887	230969	CATMA4a34360	UTRECHT
19888	231568	CATMA1a22240	FR(INRA)
19889	231592	CATMA1a22260	FR(INRA)
19890	231569	CATMA1a22380	FR(INRA)
19891	231593	CATMA1a22400	FR(INRA)
19892	231521	CATMA1a22280	FR(INRA)
19893	231545	CATMA1a22320	FR(INRA)
19894	231522	CATMA1a22420	FR(INRA)
19895	231546	CATMA1a22450	FR(INRA)
19896	232341	CATMA1a65730	FR(INRA)
19897	232365	CATMA1a65760	FR(INRA)
19898	232342	CATMA1a65830	FR(INRA)
19899	232283	CATMA1a65860	FR(INRA)
19900	232294	CATMA1a65780	FR(INRA)
19901	232318	CATMA1a65800	FR(INRA)
19902	232319	CATMA1a65920	FR(INRA)
19903	232343	CATMA1a65960	FR(INRA)
19904	232668	CATMA5a11530	LAUSANNE
19905	232692	CATMA5a11590	LAUSANNE
19906	232753	CATMA5a14970	MADRID
19907	232789	CATMA5a15000	MADRID
19908	232716	CATMA5a11610	LAUSANNE
19909	232740	CATMA5a11630	LAUSANNE
19910	232813	CATMA5a15020	MADRID
19911	232837	CATMA5a15040	MADRID
19912	231749	CATMA1a33590	BERLIN
19913	231773	CATMA1a33610	BERLIN
19914	231750	CATMA1a33690	BERLIN
19915	231774	CATMA1a33740	BERLIN
19916	231702	CATMA1a33630	BERLIN
19917	231726	CATMA1a33660	BERLIN
19918	231703	CATMA1a33780	BERLIN
19919	231727	CATMA1a33800	BERLIN
19920	232061	CATMA1a51320	UTRECHT
19921	231990	CATMA1a51350	UTRECHT
19922	232062	CATMA1a51420	UTRECHT
19923	231991	CATMA1a51440	UTRECHT
19924	232014	CATMA1a51370	UTRECHT
19925	232038	CATMA1a51390	UTRECHT
